"ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID",
11298,11292,
11298,12889,
11298,13204,
11298,13244,
11298,12339,
11298,11618,
11298,11995,
11298,13244,
11298,13244,
11299,10056,
11299,10056,
11308,16091,
11308,16091,
11308,10397,
11308,13244,
11315,11292,
11315,11637,
11336,10245,
11336,12737,
11336,11053,
11336,11336,
11336,12671,
11336,12755,
11336,12653,
11336,12720,
11336,10245,
11336,12737,
11336,12671,
11336,12755,
11336,12653,
11336,10245,
11336,12737,
11336,11053,
11336,12755,
11336,15293,
11336,12737,
11336,13714,
11336,12784,
11336,12720,
11336,12737,
11336,10245,
11336,12720,
11336,12737,
11336,11053,
11336,12653,
11336,12755,
11336,15385,
11336,15293,
11336,10245,
11336,11336,
11336,10299,
11336,10299,
11336,10245,
11336,10299,
11336,14919,
11336,12321,
11336,10299,
11336,14919,
11336,11445,
11336,10299,
11336,11445,
11336,10299,
11336,10299,
11337,13487,
11337,13487,
11337,13487,
11337,13930,
11337,13487,
11337,13487,
11337,13487,
11337,13930,
11355,12264,
11367,15741,
11367,15741,
11375,10299,
11376,12992,
11376,13198,
11376,11259,
11391,10185,
11411,13970,
11411,10640,
11411,13970,
11411,13873,
11411,10640,
11411,13970,
11411,13873,
11411,13873,
11413,10140,
11413,11292,
11413,11292,
11413,11109,
11413,11823,
11413,11298,
11413,14107,
11413,10423,
11413,10140,
11415,11298,
11415,11298,
11415,14492,
11415,14683,
11423,11433,
11423,13487,
11423,11433,
11423,13487,
11423,10397,
11423,11003,
11423,11003,
11423,14730,
11423,15048,
11423,12266,
11423,10155,
11423,15074,
11423,11027,
11423,13930,
11423,13930,
11423,12266,
11423,11292,
11423,13303,
11423,13930,
11423,11057,
11423,13930,
11423,12889,
11423,14761,
11423,12889,
11423,14082,
11423,10466,
11423,14761,
11423,14112,
11423,14986,
11423,11775,
11423,11898,
11423,12896,
11423,11775,
11423,12266,
11423,11298,
11423,14107,
11423,15016,
11423,11292,
11423,12889,
11423,15016,
11423,11292,
11423,12889,
11423,13930,
11423,11292,
11423,14107,
11423,14107,
11423,13930,
11423,13930,
11423,11292,
11423,11721,
11423,13930,
11423,12266,
11423,11433,
11423,13930,
11423,12266,
11423,11298,
11423,14107,
11423,14674,
11423,13851,
11423,13487,
11423,13543,
11423,11298,
11423,11057,
11423,13204,
11423,11292,
11423,13204,
11423,11292,
11423,13204,
11423,11003,
11423,13244,
11423,13244,
11423,12339,
11430,16091,
11430,14492,
11430,10171,
11430,14730,
11430,13061,
11433,16091,
11433,16091,
11433,13244,
11433,11066,
11433,11953,
11433,13487,
11433,14711,
11433,13485,
11433,14492,
11433,12884,
11433,14747,
11433,10257,
11433,11193,
11433,13930,
11433,10685,
11433,15016,
11433,11618,
11433,15412,
11433,11267,
11433,13871,
11433,13230,
11433,10135,
11433,11537,
11433,10821,
11433,15096,
11433,10469,
11433,13184,
11433,11003,
11433,11203,
11433,11977,
11433,13342,
11433,14696,
11433,14711,
11433,13485,
11433,13577,
11433,13931,
11433,13244,
11433,14492,
11433,14100,
11433,12264,
11433,12884,
11433,11298,
11433,10529,
11433,10693,
11433,12397,
11433,11612,
11433,12478,
11433,10785,
11433,14576,
11433,15380,
11433,11423,
11433,11986,
11433,14321,
11433,10685,
11433,11267,
11433,13230,
11433,10135,
11433,10821,
11433,10469,
11433,13184,
11433,11003,
11433,11203,
11433,11977,
11433,10408,
11433,14696,
11433,14711,
11433,12884,
11433,12945,
11433,12397,
11433,10577,
11433,11612,
11433,10785,
11433,15380,
11433,11042,
11433,10257,
11433,11193,
11433,15412,
11433,13230,
11433,10135,
11433,10821,
11433,15096,
11433,13184,
11433,13342,
11433,11057,
11433,13931,
11433,13244,
11433,14492,
11433,14122,
11433,10529,
11433,12478,
11433,10785,
11433,11423,
11433,11986,
11433,14321,
11433,14100,
11433,14730,
11433,14512,
11433,14730,
11433,14730,
11433,11193,
11433,14747,
11433,14869,
11433,10821,
11433,13487,
11433,14057,
11433,14027,
11433,14107,
11433,14635,
11433,15304,
11433,12889,
11433,10397,
11433,12892,
11433,11697,
11433,14107,
11433,14635,
11433,13204,
11433,13303,
11433,15016,
11433,10821,
11433,13487,
11433,13931,
11433,13495,
11433,12264,
11433,11298,
11433,12953,
11433,10721,
11433,14107,
11433,10423,
11433,11278,
11433,14524,
11433,11986,
11433,13303,
11433,15304,
11433,11292,
11433,14869,
11433,12889,
11433,14679,
11433,13487,
11433,14747,
11433,14057,
11433,13931,
11433,11298,
11433,10397,
11433,12892,
11433,11697,
11433,10721,
11433,14107,
11433,14843,
11433,14771,
11433,14986,
11433,11278,
11433,14635,
11433,13204,
11433,11986,
11433,14869,
11433,13487,
11433,10397,
11433,11697,
11433,14635,
11433,11618,
11433,13487,
11433,11298,
11433,10693,
11433,12953,
11433,10423,
11433,11292,
11433,14869,
11433,12889,
11433,13487,
11433,14747,
11433,14057,
11433,13931,
11433,12953,
11433,10397,
11433,12892,
11433,11697,
11433,14771,
11433,13204,
11433,14027,
11433,15016,
11433,12451,
11433,11057,
11433,14100,
11433,13495,
11433,10693,
11433,11278,
11433,10397,
11433,10397,
11433,14107,
11433,14635,
11433,13204,
11433,15304,
11433,12889,
11433,11697,
11433,14107,
11433,14635,
11433,13204,
11433,11042,
11433,10792,
11433,13303,
11433,15304,
11433,13342,
11433,12339,
11433,14100,
11433,10397,
11433,10721,
11433,14771,
11433,11618,
11433,13487,
11433,11977,
11433,12339,
11433,11355,
11433,10792,
11433,13930,
11433,11618,
11433,13930,
11433,11042,
11433,10257,
11433,10792,
11433,13930,
11433,15016,
11433,11066,
11433,11618,
11433,13871,
11433,12451,
11433,11996,
11433,11057,
11433,13244,
11433,12339,
11433,14492,
11433,14100,
11433,14122,
11433,12264,
11433,10693,
11433,13198,
11433,14730,
11433,11278,
11433,12478,
11433,10994,
11433,14524,
11433,14576,
11433,14321,
11433,11042,
11433,10257,
11433,10792,
11433,13930,
11433,15016,
11433,11066,
11433,11618,
11433,13871,
11433,12451,
11433,11996,
11433,11057,
11433,12339,
11433,14492,
11433,14100,
11433,14122,
11433,12264,
11433,10693,
11433,13198,
11433,14730,
11433,10994,
11433,14524,
11433,14576,
11433,14321,
11433,13244,
11433,13244,
11433,10590,
11433,11823,
11433,11066,
11433,11641,
11433,11259,
11433,14492,
11433,10693,
11433,11764,
11433,15502,
11433,12478,
11433,10721,
11433,12478,
11433,12266,
11433,12264,
11433,11292,
11433,10821,
11433,11259,
11433,10693,
11433,14107,
11433,13232,
11433,13204,
11433,15016,
11433,11292,
11433,10821,
11433,12191,
11433,10693,
11433,13232,
11433,13204,
11433,11298,
11433,14107,
11433,11057,
11433,11298,
11433,14107,
11433,11057,
11433,11298,
11433,11057,
11433,14107,
11433,13930,
11433,11298,
11433,13930,
11433,12266,
11433,11292,
11433,14869,
11433,10693,
11433,14107,
11433,11042,
11433,10257,
11433,13930,
11433,14683,
11433,12266,
11433,13487,
11433,11003,
11433,13342,
11433,13485,
11433,13931,
11433,14100,
11433,12264,
11433,11298,
11433,10693,
11433,14588,
11433,15380,
11433,10333,
11433,13930,
11433,10685,
11433,11013,
11433,11823,
11433,12335,
11433,13459,
11433,12266,
11433,11292,
11433,14869,
11433,10135,
11433,10577,
11433,11003,
11433,13076,
11433,10408,
11433,13342,
11433,14696,
11433,14711,
11433,12884,
11433,10693,
11433,12397,
11433,11109,
11433,14150,
11433,11587,
11433,13930,
11433,12266,
11433,13342,
11433,14696,
11433,13485,
11433,12264,
11433,11298,
11433,15380,
11433,11973,
11433,11721,
11433,11057,
11433,14100,
11433,11057,
11433,14100,
11433,11278,
11433,12266,
11433,15304,
11433,12889,
11433,13487,
11433,13495,
11433,12953,
11433,10397,
11433,12892,
11433,11697,
11433,14635,
11433,13204,
11433,12266,
11433,15304,
11433,12889,
11433,12953,
11433,12892,
11433,14635,
11433,13204,
11433,15304,
11433,11292,
11433,12889,
11433,11298,
11433,10397,
11433,12892,
11433,11697,
11433,13204,
11433,12266,
11433,15304,
11433,12889,
11433,13487,
11433,13495,
11433,12953,
11433,10397,
11433,12892,
11433,11697,
11433,14635,
11433,13204,
11433,13303,
11433,11292,
11433,13204,
11433,12889,
11433,13204,
11433,13303,
11433,11292,
11433,12889,
11433,13204,
11433,13342,
11433,13244,
11433,12339,
11433,12917,
11433,13930,
11433,11618,
11433,13244,
11433,13244,
11441,10821,
11441,14122,
11445,12786,
11445,10917,
11445,16567,
11445,12315,
11445,10245,
11445,10917,
11445,15012,
11445,16567,
11445,10237,
11445,14919,
11445,10299,
11445,10299,
11445,10170,
11445,10299,
11445,10917,
11445,14738,
11445,10299,
11445,14738,
11445,10299,
11445,10299,
11447,11292,
11447,12519,
11447,11637,
11463,11630,
11463,11630,
11463,11833,
11468,13930,
11468,11292,
11468,12899,
11468,13871,
11468,12899,
11470,14747,
11470,11884,
11470,16101,
11470,11884,
11470,16101,
11471,13930,
11471,14877,
11471,11109,
11481,10397,
11481,12266,
11481,10397,
11481,10397,
11481,10397,
11481,10397,
11481,11278,
11481,12266,
11481,11298,
11481,12191,
11481,11259,
11481,12191,
11481,10693,
11481,11057,
11481,11298,
11481,11057,
11481,13930,
11484,15741,
11484,15741,
11492,10551,
11492,12853,
11492,10551,
11492,10551,
11492,15862,
11492,10405,
11492,10551,
11492,12853,
11492,10551,
11492,12853,
11492,10551,
11492,12853,
11492,10551,
11492,10551,
11492,10304,
11492,10551,
11492,10551,
11492,10551,
11492,13873,
11503,14683,
11503,11259,
11503,10561,
11503,10397,
11503,13930,
11503,12266,
11503,11618,
11503,11292,
11503,10325,
11503,13303,
11503,13930,
11503,14100,
11503,11298,
11503,12953,
11503,12478,
11503,11292,
11503,14869,
11503,12892,
11503,14771,
11503,12892,
11503,14107,
11511,10245,
11511,10245,
11511,12294,
11511,10245,
11512,10551,
11512,10551,
11513,10056,
11517,11630,
11525,14869,
11531,13244,
11531,11298,
11535,10299,
11535,11941,
11535,14856,
11535,12704,
11535,10551,
11535,13873,
11535,12807,
11535,12769,
11535,14895,
11535,11941,
11535,12704,
11535,13873,
11535,15478,
11535,15794,
11535,11941,
11535,13873,
11535,15794,
11535,13873,
11535,13873,
11535,15478,
11535,13873,
11535,10299,
11537,11433,
11537,14082,
11537,14761,
11537,14082,
11537,14112,
11537,10792,
11537,14576,
11540,14691,
11540,12278,
11540,14814,
11540,15043,
11540,13061,
11540,15295,
11540,13785,
11540,14730,
11540,11577,
11540,10140,
11540,14730,
11540,13891,
11540,14730,
11540,11193,
11540,13061,
11540,12266,
11540,14747,
11540,10397,
11540,10397,
11540,12127,
11540,13930,
11540,13244,
11540,13244,
11540,13244,
11540,12889,
11540,10466,
11540,10185,
11540,10466,
11540,14683,
11540,10590,
11540,12598,
11540,14730,
11540,11193,
11540,12266,
11540,11298,
11540,14107,
11540,12889,
11540,11259,
11540,12191,
11540,14107,
11540,14683,
11540,12889,
11540,11259,
11540,12191,
11540,14107,
11540,10423,
11540,11298,
11540,11298,
11540,11292,
11540,12266,
11540,11292,
11540,13930,
11540,14842,
11540,11298,
11540,11193,
11540,11193,
11540,11292,
11540,11292,
11540,12266,
11540,13244,
11540,12339,
11540,10194,
11540,13244,
11540,14683,
11540,13244,
11540,12339,
11545,14062,
11545,12523,
11550,12769,
11550,15085,
11550,10416,
11550,13434,
11550,10551,
11550,11550,
11550,12769,
11550,15085,
11550,10416,
11550,10551,
11550,10551,
11550,14718,
11550,15085,
11550,10416,
11550,10299,
11550,10551,
11550,11630,
11550,10299,
11550,10416,
11550,12769,
11550,15085,
11550,10416,
11550,12769,
11550,15085,
11550,15085,
11550,13873,
11550,12769,
11555,14942,
11555,12184,
11555,10245,
11555,10299,
11555,11555,
11555,10299,
11555,15991,
11555,10299,
11555,10299,
11555,12184,
11555,10299,
11555,12583,
11555,10299,
11577,13398,
11577,15096,
11577,14524,
11577,11057,
11577,11057,
11577,13930,
11577,12264,
11587,11433,
11587,13487,
11587,13342,
11588,10559,
11588,11762,
11588,10666,
11588,11762,
11588,10666,
11588,11762,
11603,14747,
11603,14747,
11603,12892,
11603,14747,
11603,11292,
11603,14262,
11603,12889,
11603,13796,
11603,12892,
11603,10466,
11603,14831,
11603,14107,
11603,15376,
11603,11292,
11603,14057,
11603,11198,
11603,11292,
11603,14869,
11603,14747,
11603,12892,
11603,14771,
11603,13264,
11603,11292,
11603,12892,
11603,14771,
11603,12892,
11603,14107,
11603,13487,
11603,15919,
11603,14057,
11603,11198,
11612,16091,
11612,11433,
11612,10397,
11612,11433,
11612,10397,
11612,10268,
11612,14761,
11612,14761,
11612,10590,
11612,12339,
11612,14952,
11612,11298,
11612,11298,
11612,11057,
11612,13930,
11615,10154,
11615,13541,
11617,14492,
11617,11057,
11617,11057,
11618,15628,
11618,15628,
11618,10821,
11618,14492,
11618,12884,
11618,14771,
11618,11433,
11618,11193,
11618,13487,
11618,13891,
11618,14512,
11618,14100,
11618,14730,
11618,14730,
11618,14100,
11618,14730,
11618,11298,
11618,14730,
11618,14730,
11618,14747,
11618,12892,
11618,14771,
11618,10257,
11618,10792,
11618,11066,
11618,12451,
11618,15096,
11618,10683,
11618,13931,
11618,14307,
11618,12264,
11618,10693,
11618,14231,
11618,10785,
11618,10994,
11618,14576,
11618,14685,
11618,13930,
11618,13029,
11618,10683,
11618,12884,
11618,14869,
11618,10397,
11618,10397,
11618,11433,
11618,10397,
11618,10397,
11618,11042,
11618,10792,
11618,13303,
11618,13930,
11618,11066,
11618,11292,
11618,13487,
11618,13342,
11618,11057,
11618,13244,
11618,14100,
11618,12264,
11618,10397,
11618,10721,
11618,13232,
11618,13485,
11618,11042,
11618,11433,
11618,11193,
11618,10792,
11618,15016,
11618,11066,
11618,15096,
11618,11057,
11618,13931,
11618,12339,
11618,14122,
11618,11278,
11618,14524,
11618,14576,
11618,11042,
11618,13303,
11618,13930,
11618,12266,
11618,14679,
11618,11057,
11618,12441,
11618,14492,
11618,12264,
11618,11298,
11618,10397,
11618,11697,
11618,10721,
11618,14107,
11618,14986,
11618,15024,
11618,14635,
11618,13204,
11618,14027,
11618,12266,
11618,12173,
11618,12892,
11618,14771,
11618,13204,
11618,13303,
11618,12266,
11618,11292,
11618,11503,
11618,12892,
11618,14771,
11618,13204,
11618,13303,
11618,13930,
11618,12266,
11618,13502,
11618,11292,
11618,14869,
11618,11057,
11618,14492,
11618,11298,
11618,10397,
11618,11697,
11618,10849,
11618,10721,
11618,10423,
11618,14986,
11618,12094,
11618,13204,
11618,14027,
11618,14524,
11618,13303,
11618,13930,
11618,12266,
11618,15304,
11618,11292,
11618,14869,
11618,14747,
11618,13931,
11618,14492,
11618,10397,
11618,11697,
11618,10849,
11618,10721,
11618,14107,
11618,10423,
11618,14986,
11618,12094,
11618,14635,
11618,13204,
11618,14524,
11618,11433,
11618,13303,
11618,13930,
11618,15304,
11618,11624,
11618,12451,
11618,13487,
11618,11057,
11618,13931,
11618,12339,
11618,14492,
11618,14307,
11618,13495,
11618,14122,
11618,12264,
11618,11298,
11618,10693,
11618,10397,
11618,10721,
11618,10423,
11618,14986,
11618,13198,
11618,11278,
11618,14635,
11618,10994,
11618,14321,
11618,14685,
11618,11433,
11618,11193,
11618,13930,
11618,11066,
11618,15304,
11618,11624,
11618,12451,
11618,13487,
11618,11057,
11618,13931,
11618,12339,
11618,14492,
11618,14307,
11618,13495,
11618,14122,
11618,12264,
11618,11298,
11618,10693,
11618,10397,
11618,10721,
11618,10423,
11618,14986,
11618,13198,
11618,14635,
11618,10994,
11618,14321,
11618,14685,
11618,11042,
11618,13303,
11618,13930,
11618,12266,
11618,15304,
11618,11292,
11618,14869,
11618,12889,
11618,14679,
11618,14747,
11618,14057,
11618,11057,
11618,12264,
11618,11298,
11618,10693,
11618,10397,
11618,11697,
11618,10849,
11618,10721,
11618,14107,
11618,14843,
11618,14986,
11618,15024,
11618,14635,
11618,13204,
11618,14027,
11618,13244,
11618,13244,
11618,13244,
11618,12339,
11618,15624,
11618,14685,
11618,11193,
11618,15412,
11618,10431,
11618,11193,
11618,10792,
11618,15304,
11618,11834,
11618,14092,
11618,13244,
11618,12339,
11618,11259,
11618,12264,
11618,10185,
11618,13061,
11618,12266,
11618,15304,
11618,12889,
11618,14679,
11618,11697,
11618,14107,
11618,14843,
11618,10423,
11618,14986,
11618,14635,
11618,13204,
11618,14027,
11618,12889,
11618,14679,
11618,12892,
11618,14843,
11618,14771,
11618,13204,
11618,12451,
11618,11697,
11618,10721,
11618,13204,
11618,10994,
11618,11193,
11618,12892,
11618,14843,
11618,14771,
11618,12892,
11618,14771,
11618,13303,
11618,13930,
11618,12266,
11618,15304,
11618,11292,
11618,14869,
11618,12889,
11618,14679,
11618,14747,
11618,11057,
11618,12264,
11618,10693,
11618,11697,
11618,10721,
11618,14107,
11618,14843,
11618,14635,
11618,13204,
11618,14027,
11618,12266,
11618,14771,
11618,14771,
11618,12266,
11618,12892,
11618,14771,
11618,12892,
11618,13204,
11618,10540,
11618,13930,
11618,14771,
11618,14771,
11618,13303,
11618,13930,
11618,11057,
11618,11298,
11618,13303,
11618,11057,
11618,13303,
11618,11057,
11618,11057,
11618,11298,
11618,11193,
11618,14027,
11618,11111,
11618,13232,
11618,13930,
11618,11057,
11618,12266,
11618,15304,
11618,11292,
11618,12889,
11618,13577,
11618,10693,
11618,10397,
11618,11697,
11618,10721,
11618,14843,
11618,10423,
11618,14635,
11618,13204,
11618,14027,
11618,12266,
11618,10693,
11618,10397,
11618,11697,
11618,14843,
11618,13204,
11618,14027,
11618,12266,
11618,12889,
11618,13577,
11618,11697,
11618,14635,
11618,13204,
11618,14027,
11618,14869,
11618,14512,
11618,13204,
11618,14843,
11618,13303,
11618,13204,
11618,13303,
11618,11292,
11618,12889,
11618,13204,
11618,13244,
11618,12339,
11618,12892,
11618,10257,
11618,13230,
11618,10821,
11618,14307,
11618,12264,
11618,10529,
11618,10721,
11618,11433,
11618,13930,
11618,11995,
11618,15096,
11618,13244,
11618,12339,
11618,14122,
11618,12264,
11618,10397,
11618,10194,
11618,13244,
11618,12339,
11618,10721,
11618,13796,
11618,14747,
11618,14057,
11618,13244,
11618,12339,
11618,12892,
11619,12523,
11619,12523,
11619,12523,
11624,14470,
11624,13439,
11624,11697,
11624,11697,
11624,15304,
11624,11697,
11624,13204,
11624,10397,
11624,13303,
11624,13930,
11624,11618,
11624,15304,
11624,11057,
11624,14100,
11624,12264,
11624,12953,
11624,10397,
11624,10721,
11624,11278,
11624,13204,
11624,13930,
11624,11618,
11624,12264,
11624,12953,
11624,12266,
11624,13930,
11624,14100,
11624,11298,
11624,13930,
11624,11697,
11630,10299,
11630,14709,
11630,11630,
11630,12370,
11630,10938,
11630,13415,
11630,14559,
11630,15061,
11630,15725,
11630,13381,
11630,11214,
11630,11630,
11630,10247,
11630,10040,
11630,10184,
11630,10349,
11630,10783,
11630,11007,
11630,11844,
11630,12235,
11630,12615,
11630,15124,
11630,12370,
11630,10938,
11630,13415,
11630,14559,
11630,15725,
11630,11630,
11630,15422,
11630,14747,
11630,10299,
11630,10299,
11630,10775,
11630,10247,
11630,11844,
11630,10775,
11630,10247,
11630,11844,
11630,15581,
11630,10349,
11630,11833,
11630,11463,
11630,10775,
11630,11844,
11630,11833,
11630,10247,
11630,11844,
11630,15581,
11630,11833,
11630,11463,
11630,14709,
11630,13970,
11630,11844,
11630,11833,
11630,13767,
11630,11844,
11630,11844,
11630,15504,
11630,15236,
11630,13196,
11630,10783,
11630,14474,
11630,10313,
11630,13767,
11630,13196,
11630,15599,
11630,10184,
11630,11007,
11630,12370,
11630,13415,
11630,15061,
11630,15725,
11630,15581,
11630,11833,
11630,15124,
11630,10299,
11630,12141,
11630,15236,
11630,10299,
11630,14747,
11630,10299,
11630,10299,
11630,11859,
11630,14218,
11630,10299,
11630,13970,
11630,12844,
11630,13016,
11630,10783,
11630,12235,
11630,10184,
11630,11214,
11630,11833,
11630,15581,
11630,10247,
11630,12621,
11630,15124,
11630,10349,
11630,10775,
11630,11007,
11630,11844,
11630,12214,
11630,12615,
11630,12868,
11630,13016,
11630,13768,
11630,14474,
11630,11630,
11630,12235,
11630,10184,
11630,11833,
11630,15581,
11630,12214,
11630,15061,
11630,15725,
11630,12235,
11630,11833,
11630,15581,
11630,13016,
11630,11630,
11630,12235,
11630,10184,
11630,12214,
11630,12868,
11630,14551,
11630,15725,
11630,13942,
11630,14551,
11630,10039,
11630,14559,
11630,13415,
11630,12235,
11630,14551,
11637,13487,
11637,13487,
11637,13891,
11637,14691,
11637,14108,
11637,11003,
11637,14730,
11637,13891,
11637,14512,
11637,11298,
11637,14730,
11637,13487,
11637,13487,
11637,13487,
11637,13930,
11637,13930,
11637,13930,
11637,11337,
11637,12889,
11637,10466,
11637,14761,
11637,12889,
11637,10466,
11637,14761,
11637,10693,
11637,10590,
11637,14107,
11637,13930,
11637,11292,
11637,13487,
11637,13930,
11637,11292,
11637,13487,
11637,11298,
11637,14107,
11637,11298,
11637,11292,
11637,11292,
11637,11292,
11637,10627,
11637,16869,
11637,13433,
11637,14745,
11637,11315,
11637,10631,
11637,13244,
11637,13930,
11637,13487,
11637,12896,
11637,10408,
11637,13244,
11637,13851,
11638,11540,
11638,14691,
11638,14730,
11638,13891,
11638,12889,
11638,14730,
11638,14747,
11638,14057,
11638,14057,
11638,14893,
11638,12889,
11638,12889,
11638,10713,
11638,13476,
11638,14107,
11638,11298,
11638,11298,
11638,13891,
11638,11292,
11638,14869,
11638,14679,
11638,14747,
11638,14057,
11638,12892,
11638,14771,
11638,14869,
11638,12266,
11638,11292,
11638,14869,
11638,12892,
11638,14771,
11638,10627,
11638,14262,
11638,14869,
11638,11603,
11638,16218,
11638,10620,
11638,11298,
11638,12892,
11638,14107,
11638,15376,
11638,11292,
11638,11292,
11638,15601,
11638,13796,
11638,13244,
11638,12892,
11638,14691,
11641,10397,
11641,10868,
11641,11973,
11641,11057,
11641,11057,
11648,14747,
11648,14869,
11648,14869,
11648,11292,
11648,11292,
11648,12003,
11648,12889,
11648,12889,
11648,10466,
11648,11292,
11648,13930,
11648,11292,
11648,14869,
11648,13487,
11648,14869,
11648,13487,
11648,11292,
11648,14869,
11695,14107,
11695,14107,
11695,11292,
11695,11298,
11695,14107,
11695,11423,
11695,14107,
11697,11624,
11697,13809,
11697,13439,
11697,14112,
11697,14950,
11697,11252,
11697,13621,
11697,10519,
11697,13898,
11697,11714,
11697,16846,
11697,14027,
11697,15628,
11697,14057,
11697,11193,
11697,14492,
11697,13303,
11697,12451,
11697,14730,
11697,11624,
11697,10868,
11697,13204,
11697,15304,
11697,11624,
11697,12451,
11697,15249,
11697,10868,
11697,13204,
11697,12451,
11697,10868,
11697,14193,
11697,13204,
11697,10994,
11697,14747,
11697,14771,
11697,14747,
11697,12892,
11697,14771,
11697,14679,
11697,14057,
11697,11193,
11697,14869,
11697,10397,
11697,13487,
11697,10397,
11697,11433,
11697,13487,
11697,10397,
11697,10721,
11697,14492,
11697,12478,
11697,11433,
11697,11193,
11697,14869,
11697,13487,
11697,12953,
11697,10397,
11697,10721,
11697,12478,
11697,11433,
11697,11193,
11697,12953,
11697,10397,
11697,10721,
11697,12478,
11697,14027,
11697,11433,
11697,11193,
11697,10397,
11697,12892,
11697,12478,
11697,14027,
11697,10397,
11697,11433,
11697,13487,
11697,10397,
11697,14492,
11697,13495,
11697,11042,
11697,13930,
11697,12266,
11697,11618,
11697,11292,
11697,12264,
11697,10721,
11697,11042,
11697,13930,
11697,12266,
11697,11618,
11697,12264,
11697,12266,
11697,11618,
11697,12264,
11697,12953,
11697,13244,
11697,11193,
11697,13244,
11697,11193,
11697,11618,
11697,15412,
11697,10431,
11697,10135,
11697,10676,
11697,12544,
11697,11996,
11697,15096,
11697,13931,
11697,13244,
11697,12339,
11697,12945,
11697,10693,
11697,12917,
11697,14730,
11697,11066,
11697,12917,
11697,12197,
11697,15167,
11697,10519,
11697,15070,
11697,13461,
11697,12197,
11697,13232,
11697,13930,
11697,11066,
11697,10693,
11697,11042,
11697,13930,
11697,11618,
11697,14869,
11697,12889,
11697,14679,
11697,12451,
11697,14747,
11697,14057,
11697,14100,
11697,14307,
11697,13495,
11697,14122,
11697,10529,
11697,10693,
11697,12953,
11697,10397,
11697,12197,
11697,10849,
11697,10721,
11697,14107,
11697,14843,
11697,10423,
11697,12094,
11697,10562,
11697,11278,
11697,12478,
11697,14524,
11697,10257,
11697,12889,
11697,12953,
11697,12892,
11697,10721,
11697,14771,
11697,11278,
11697,12478,
11697,11618,
11697,12451,
11697,14492,
11697,14100,
11697,13495,
11697,10529,
11697,10693,
11697,12197,
11697,10721,
11697,14843,
11697,11278,
11697,12478,
11697,10994,
11697,14524,
11697,13930,
11697,12889,
11697,10397,
11697,10721,
11697,12478,
11697,10792,
11697,15016,
11697,11066,
11697,15304,
11697,11292,
11697,10821,
11697,12339,
11697,11259,
11697,12391,
11697,14492,
11697,12191,
11697,14307,
11697,13495,
11697,14122,
11697,10693,
11697,14107,
11697,10423,
11697,13232,
11697,13198,
11697,13204,
11697,10792,
11697,15016,
11697,14683,
11697,11066,
11697,15304,
11697,11292,
11697,10821,
11697,13342,
11697,12339,
11697,11259,
11697,12391,
11697,12191,
11697,14100,
11697,14307,
11697,14122,
11697,10693,
11697,10397,
11697,14107,
11697,14843,
11697,10423,
11697,13232,
11697,13198,
11697,11278,
11697,13204,
11697,10257,
11697,13930,
11697,12266,
11697,11618,
11697,11292,
11697,12264,
11697,12953,
11697,10721,
11697,11042,
11697,13930,
11697,12266,
11697,11618,
11697,11292,
11697,12264,
11697,10721,
11697,13930,
11697,11057,
11697,11298,
11697,11298,
11697,13930,
11697,11057,
11697,14100,
11697,11298,
11697,14100,
11697,11721,
11697,13930,
11697,13487,
11697,12222,
11697,11042,
11697,11433,
11697,13930,
11697,12266,
11697,11066,
11697,11618,
11697,15304,
11697,11292,
11697,12889,
11697,10821,
11697,13487,
11697,10158,
11697,11057,
11697,13577,
11697,12339,
11697,14492,
11697,14100,
11697,13495,
11697,14122,
11697,11298,
11697,10529,
11697,10693,
11697,12953,
11697,10397,
11697,12892,
11697,10721,
11697,14843,
11697,10423,
11697,15027,
11697,15024,
11697,13204,
11697,14524,
11697,11066,
11697,12898,
11697,13495,
11697,11298,
11697,10423,
11697,14524,
11697,11042,
11697,11433,
11697,13930,
11697,11618,
11697,11292,
11697,10821,
11697,10158,
11697,11057,
11697,14100,
11697,13495,
11697,14122,
11697,11298,
11697,10529,
11697,10693,
11697,12953,
11697,10397,
11697,10721,
11697,14843,
11697,13204,
11697,11042,
11697,11433,
11697,13930,
11697,12266,
11697,11066,
11697,11618,
11697,15304,
11697,12889,
11697,10821,
11697,10158,
11697,12898,
11697,13577,
11697,12339,
11697,14492,
11697,14100,
11697,13495,
11697,14122,
11697,11298,
11697,10397,
11697,12892,
11697,10721,
11697,14843,
11697,10423,
11697,15027,
11697,15024,
11697,13204,
11697,14524,
11697,10792,
11697,12266,
11697,13244,
11697,13204,
11697,11624,
11697,13501,
11697,11995,
11697,10868,
11697,13244,
11699,11057,
11711,11413,
11711,10140,
11711,12018,
11711,11413,
11711,10140,
11711,12018,
11714,11697,
11714,13501,
11714,12574,
11714,12197,
11714,12197,
11714,15440,
11719,14570,
11719,15370,
11721,14761,
11721,14082,
11721,14761,
11721,10693,
11721,14112,
11721,14986,
11721,13930,
11721,11697,
11721,13930,
11721,13930,
11721,11973,
11721,10874,
11721,11057,
11721,11057,
11721,13930,
11721,10333,
11721,13244,
11721,12339,
11721,13244,
11725,15016,
11725,13487,
11726,10155,
11726,15412,
11726,11789,
11726,11834,
11726,12339,
11726,11726,
11726,10155,
11726,13232,
11728,12197,
11728,13898,
11728,15167,
11762,10559,
11762,11588,
11762,10559,
11762,10666,
